customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,CLV_Estimated
8872,7,5,301517.16000000003,5,1,2,512,8,Potential Loyalist,452275.74000000005
8873,45,9,293460.55,4,2,2,422,8,Potential Loyalist,440190.82499999995
8874,546,10,459843.29,1,3,3,133,7,Needs Attention,689764.9349999999
8875,46,8,763056.3400000001,4,2,4,424,10,Potential Loyalist,1144584.5100000002
8876,82,7,612268.03,3,1,4,314,8,Potential Loyalist,918402.045
8877,17,17,1196515.5,5,5,5,555,15,Champions,1794773.25
8878,75,11,433438.53,3,4,3,343,10,Potential Loyalist,650157.795
8879,89,8,411367.77,2,2,3,223,7,Needs Attention,617051.655
8880,76,9,808746.06,3,2,5,325,10,Potential Loyalist,1213119.09
8881,41,10,539342.5,4,3,3,433,10,Potential Loyalist,809013.75
8882,246,10,905765.91,1,3,5,135,9,Potential Loyalist,1358648.865
8883,85,11,407417.48,2,4,3,243,9,Potential Loyalist,611126.22
8884,112,13,270640.23,2,5,2,252,9,Potential Loyalist,405960.345
8885,64,11,520341.19,3,4,3,343,10,Potential Loyalist,780511.785
8886,130,7,491157.24,2,1,3,213,6,Needs Attention,736735.8599999999
8887,16,10,336076.65,5,3,2,532,10,Potential Loyalist,504114.97500000003
8888,56,6,622631.05,3,1,4,314,8,Potential Loyalist,933946.5750000001
8889,144,8,487223.68,2,2,3,223,7,Needs Attention,730835.52
8890,103,11,398921.9,2,4,3,243,9,Potential Loyalist,598382.8500000001
8891,6,6,202000.76,5,1,1,511,7,Needs Attention,303001.14
8892,53,14,845714.62,3,5,5,355,13,Loyal Customers,1268571.93
8893,40,14,500596.4,4,5,3,453,12,Loyal Customers,750894.6000000001
8894,15,15,1222156.98,5,5,5,555,15,Champions,1833235.47
8895,342,7,332429.9,1,1,2,112,4,Lost,498644.85000000003
8896,43,11,750737.66,4,4,4,444,12,Loyal Customers,1126106.49
8897,23,15,1324999.35,5,5,5,555,15,Champions,1987499.0250000001
8898,27,11,272138.95,5,4,2,542,11,Loyal Customers,408208.42500000005
8899,39,7,73431.98,4,1,1,411,6,Needs Attention,110147.97
8900,22,12,1042944.4,5,4,5,545,14,Champions,1564416.6
8901,9,14,1376629.84,5,5,5,555,15,Champions,2064944.7600000002
8902,117,7,384554.55,2,1,3,213,6,Needs Attention,576831.825
8903,61,11,321296.75,3,4,2,342,9,Potential Loyalist,481945.125
8904,41,14,1417510.29,4,5,5,455,14,Champions,2126265.435
8905,72,9,474098.25,3,2,3,323,8,Potential Loyalist,711147.375
8906,23,9,287202.29,5,2,2,522,9,Potential Loyalist,430803.43499999994
8907,86,11,401227.33,2,4,3,243,9,Potential Loyalist,601840.9950000001
8908,51,13,542300.63,4,5,3,453,12,Loyal Customers,813450.9450000001
8909,196,13,584267.95,1,5,4,154,10,Potential Loyalist,876401.9249999999
8910,159,15,746877.3500000001,1,5,4,154,10,Potential Loyalist,1120316.0250000001
8911,46,17,806339.5599999999,4,5,5,455,14,Champions,1209509.3399999999
8912,24,8,592914.94,5,2,4,524,11,Loyal Customers,889372.4099999999
8913,69,10,538574.17,3,3,3,333,9,Potential Loyalist,807861.2550000001
8914,28,12,434860.91000000003,4,4,3,443,11,Loyal Customers,652291.365
8915,92,8,157261.49,2,2,1,221,5,Lost,235892.235
8916,36,20,1276568.39,4,5,5,455,14,Champions,1914852.585
8917,211,10,898984.52,1,3,5,135,9,Potential Loyalist,1348476.78
8918,70,10,240792.39,3,3,2,332,8,Potential Loyalist,361188.585
8919,37,13,1112587.71,4,5,5,455,14,Champions,1668881.565
8920,107,8,406253.36,2,2,3,223,7,Needs Attention,609380.04
8921,47,12,913576.04,4,4,5,445,13,Loyal Customers,1370364.06
8922,87,8,281052.65,2,2,2,222,6,Needs Attention,421578.97500000003
8923,43,13,207377.03,4,5,1,451,10,Potential Loyalist,311065.545
8924,82,11,1054871.95,3,4,5,345,12,Loyal Customers,1582307.9249999998
8925,156,10,441029.31,2,3,3,233,8,Potential Loyalist,661543.9649999999
8926,26,6,127481.78,5,1,1,511,7,Needs Attention,191222.66999999998
8927,27,14,505407.71,5,5,3,553,13,Loyal Customers,758111.5650000001
8928,89,10,1026471.84,2,3,5,235,10,Potential Loyalist,1539707.76
8929,10,10,332824.26,5,3,2,532,10,Potential Loyalist,499236.39
8930,8,7,322513.52,5,1,2,512,8,Potential Loyalist,483770.28
8931,522,7,147419.57,1,1,1,111,3,Lost,221129.355
8932,9,8,281382.95999999996,5,2,2,522,9,Potential Loyalist,422074.43999999994
8933,62,8,394946.48,3,2,3,323,8,Potential Loyalist,592419.72
8934,60,10,517296.92,3,3,3,333,9,Potential Loyalist,775945.3799999999
8935,157,13,546952.76,2,5,4,254,11,Loyal Customers,820429.14
8936,80,13,823609.77,3,5,5,355,13,Loyal Customers,1235414.655
8937,44,10,480336.99,4,3,3,433,10,Potential Loyalist,720505.485
8938,261,8,907385.24,1,2,5,125,8,Potential Loyalist,1361077.8599999999
8939,95,10,388364.64,2,3,3,233,8,Potential Loyalist,582546.96
8940,71,8,963582.1500000001,3,2,5,325,10,Potential Loyalist,1445373.225
8941,390,4,86467.12,1,1,1,111,3,Lost,129700.68
8942,63,8,70257.11,3,2,1,321,6,Needs Attention,105385.66500000001
8943,219,11,392262.93,1,4,3,143,8,Potential Loyalist,588394.395
8944,207,8,134129.75,1,2,1,121,4,Lost,201194.625
8945,174,15,758567.66,1,5,4,154,10,Potential Loyalist,1137851.49
8946,8,8,867789.39,5,2,5,525,12,Loyal Customers,1301684.085
8947,116,9,477491.36,2,2,3,223,7,Needs Attention,716237.04
8948,647,4,38215.97,1,1,1,111,3,Lost,57323.955
8949,59,7,420199.28,3,1,3,313,7,Needs Attention,630298.92
8950,35,9,316826.02,4,2,2,422,8,Potential Loyalist,475239.03
8951,111,8,832369.5399999999,2,2,5,225,9,Potential Loyalist,1248554.3099999998
8952,281,6,238818.00999999998,1,1,2,112,4,Lost,358227.01499999996
8953,46,10,384754.85,4,3,3,433,10,Potential Loyalist,577132.2749999999
8954,103,10,319783.08,2,3,2,232,7,Needs Attention,479674.62
8955,92,14,545589.6,2,5,3,253,10,Potential Loyalist,818384.3999999999
8956,51,12,296508.93,4,4,2,442,10,Potential Loyalist,444763.395
8957,71,10,96984.2,3,3,1,331,7,Needs Attention,145476.3
8958,150,11,409959.07,2,4,3,243,9,Potential Loyalist,614938.605
8959,40,7,174713.74,4,1,1,411,6,Needs Attention,262070.61
8960,348,10,625639.36,1,3,4,134,8,Potential Loyalist,938459.04
8961,44,13,359332.08,4,5,2,452,11,Loyal Customers,538998.12
8962,121,13,216051.35,2,5,1,251,8,Potential Loyalist,324077.02499999997
8963,8,13,409722.31,5,5,3,553,13,Loyal Customers,614583.465
8964,49,5,231033.91999999998,4,1,1,411,6,Needs Attention,346550.88
8965,92,6,414681.91000000003,2,1,3,213,6,Needs Attention,622022.865
8966,204,9,92262.3,1,2,1,121,4,Lost,138393.45
8967,51,11,880020.42,4,4,5,445,13,Loyal Customers,1320030.6300000001
8968,24,8,272051.05,5,2,2,522,9,Potential Loyalist,408076.57499999995
8969,325,4,837673.31,1,1,5,115,7,Needs Attention,1256509.965
8970,269,5,83243.23,1,1,1,111,3,Lost,124864.84500000002
8971,18,10,641568.66,5,3,4,534,12,Loyal Customers,962352.99
8972,91,11,786695.34,2,4,5,245,11,Loyal Customers,1180043.01
8973,29,9,753832.92,4,2,4,424,10,Potential Loyalist,1130749.3800000001
8974,119,8,471548.84,2,2,3,223,7,Needs Attention,707323.26
8975,79,13,477854.78,3,5,3,353,11,Loyal Customers,716782.1700000002
8976,83,13,515956.06999999995,3,5,3,353,11,Loyal Customers,773934.105
8977,36,10,292169.62,4,3,2,432,9,Potential Loyalist,438254.43
8978,50,6,173185.03,4,1,1,411,6,Needs Attention,259777.54499999998
8979,212,9,173506.82,1,2,1,121,4,Lost,260260.23
8980,244,18,1424224.94,1,5,5,155,11,Loyal Customers,2136337.41
8981,58,6,424894.71,3,1,3,313,7,Needs Attention,637342.0650000001
8982,258,7,491068.48,1,1,3,113,5,Lost,736602.72
8983,47,13,1224106.8399999999,4,5,5,455,14,Champions,1836160.2599999998
8984,59,14,1573985.28,3,5,5,355,13,Loyal Customers,2360977.92
8985,90,10,1046975.24,2,3,5,235,10,Potential Loyalist,1570462.8599999999
8986,38,8,571819.68,4,2,4,424,10,Potential Loyalist,857729.52
8987,35,6,107057.29999999999,4,1,1,411,6,Needs Attention,160585.94999999998
8988,339,8,695238.5900000001,1,2,4,124,7,Needs Attention,1042857.8850000001
8989,31,11,590890.38,4,4,4,444,12,Loyal Customers,886335.5700000001
8990,222,11,271498.46,1,4,2,142,7,Needs Attention,407247.69000000006
8991,17,4,127070.34000000001,5,1,1,511,7,Needs Attention,190605.51
8992,43,11,748693.64,4,4,4,444,12,Loyal Customers,1123040.46
8993,34,7,474679.12,4,1,3,413,8,Potential Loyalist,712018.6799999999
8994,62,11,260171.71,3,4,2,342,9,Potential Loyalist,390257.565
8995,153,15,223095.63999999998,2,5,1,251,8,Potential Loyalist,334643.45999999996
8996,45,17,1202417.19,4,5,5,455,14,Champions,1803625.785
8997,276,14,530774.8200000001,1,5,3,153,9,Potential Loyalist,796162.2300000001
8998,234,5,276767.85,1,1,2,112,4,Lost,415151.77499999997
8999,430,7,315271.94,1,1,2,112,4,Lost,472907.91000000003
9000,15,6,180469.82,5,1,1,511,7,Needs Attention,270704.73
9001,14,8,350003.65,5,2,2,522,9,Potential Loyalist,525005.4750000001
9002,26,15,1444843.7,5,5,5,555,15,Champions,2167265.55
9003,28,14,738247.55,4,5,4,454,13,Loyal Customers,1107371.3250000002
9004,119,10,302271.81,2,3,2,232,7,Needs Attention,453407.71499999997
9005,61,11,342843.29000000004,3,4,2,342,9,Potential Loyalist,514264.93500000006
9006,44,9,143533.82,4,2,1,421,7,Needs Attention,215300.73
9007,28,11,394399.33,4,4,3,443,11,Loyal Customers,591598.9950000001
9008,56,12,603463.39,3,4,4,344,11,Loyal Customers,905195.085
9009,329,5,928993.6799999999,1,1,5,115,7,Needs Attention,1393490.52
9010,14,11,959805.75,5,4,5,545,14,Champions,1439708.625
9011,145,8,261448.56,2,2,2,222,6,Needs Attention,392172.83999999997
9012,107,10,905865.76,2,3,5,235,10,Potential Loyalist,1358798.6400000001
9013,131,10,426312.83999999997,2,3,3,233,8,Potential Loyalist,639469.26
9014,135,13,555601.35,2,5,4,254,11,Loyal Customers,833402.0249999999
9015,73,9,834729.48,3,2,5,325,10,Potential Loyalist,1252094.22
9016,11,17,882466.98,5,5,5,555,15,Champions,1323700.47
9017,117,7,207220.23,2,1,1,211,4,Lost,310830.34500000003
9018,11,11,965902.76,5,4,5,545,14,Champions,1448854.14
9019,60,7,454467.06999999995,3,1,3,313,7,Needs Attention,681700.605
9020,81,10,940692.69,3,3,5,335,11,Loyal Customers,1411039.035
9021,49,14,1225086.1,4,5,5,455,14,Champions,1837629.1500000001
9022,61,12,1238920.93,3,4,5,345,12,Loyal Customers,1858381.395
9023,294,4,30718.16,1,1,1,111,3,Lost,46077.24
9024,65,11,1375048.47,3,4,5,345,12,Loyal Customers,2062572.705
9025,25,8,923650.01,5,2,5,525,12,Loyal Customers,1385475.0150000001
9026,18,10,239468.00999999998,5,3,2,532,10,Potential Loyalist,359202.015
9027,229,8,591864.55,1,2,4,124,7,Needs Attention,887796.8250000001
9028,59,13,536945.35,3,5,3,353,11,Loyal Customers,805418.0249999999
9029,148,11,499715.16000000003,2,4,3,243,9,Potential Loyalist,749572.74
9030,23,12,237577.73,5,4,2,542,11,Loyal Customers,356366.5950000001
9031,39,12,280376.26,4,4,2,442,10,Potential Loyalist,420564.39
9032,124,9,1030385.46,2,2,5,225,9,Potential Loyalist,1545578.19
9033,37,9,508392.06,4,2,3,423,9,Potential Loyalist,762588.09
9034,125,6,291660.77999999997,2,1,2,212,5,Lost,437491.1699999999
9035,134,12,909626.2,2,4,5,245,11,Loyal Customers,1364439.2999999998
9036,1,12,671018.56,5,4,4,544,13,Loyal Customers,1006527.8400000001
9037,141,11,429399.02,2,4,3,243,9,Potential Loyalist,644098.5299999999
9038,56,13,385104.57,3,5,3,353,11,Loyal Customers,577656.855
9039,307,12,985069.9700000001,1,4,5,145,10,Potential Loyalist,1477604.955
9040,160,13,491941.76999999996,1,5,3,153,9,Potential Loyalist,737912.6549999999
9041,243,8,640703.87,1,2,4,124,7,Needs Attention,961055.8049999999
9042,28,7,214000.81,4,1,1,411,6,Needs Attention,321001.21499999997
9043,157,7,224937.37,2,1,1,211,4,Lost,337406.055
9044,68,8,464360.44,3,2,3,323,8,Potential Loyalist,696540.66
9045,18,14,540604.95,5,5,3,553,13,Loyal Customers,810907.4249999999
9046,42,13,581171.59,4,5,4,454,13,Loyal Customers,871757.385
9047,84,5,52358.32,3,1,1,311,5,Lost,78537.48000000001
9048,93,14,440180.03,2,5,3,253,10,Potential Loyalist,660270.045
9049,28,6,1041977.03,4,1,5,415,10,Potential Loyalist,1562965.545
9050,25,11,982371.45,5,4,5,545,14,Champions,1473557.1749999998
9051,251,10,886018.17,1,3,5,135,9,Potential Loyalist,1329027.2550000004
9052,72,14,386992.21,3,5,3,353,11,Loyal Customers,580488.3150000001
9053,85,9,227218.87,2,2,1,221,5,Lost,340828.305
9054,7,7,892263.24,5,1,5,515,11,Loyal Customers,1338394.8599999999
9055,204,8,280559.64,1,2,2,122,5,Lost,420839.46
9056,355,8,818433.41,1,2,5,125,8,Potential Loyalist,1227650.115
9057,298,10,1408372.44,1,3,5,135,9,Potential Loyalist,2112558.66
9058,73,8,98111.4,3,2,1,321,6,Needs Attention,147167.09999999998
9059,42,12,1113910.87,4,4,5,445,13,Loyal Customers,1670866.3050000002
9060,50,9,396243.61,4,2,3,423,9,Potential Loyalist,594365.415
9061,11,17,666630.4099999999,5,5,4,554,14,Champions,999945.6149999999
9062,172,8,199721.92,1,2,1,121,4,Lost,299582.88
9063,29,17,630169.03,4,5,4,454,13,Loyal Customers,945253.545
9064,100,6,222805.83000000002,2,1,1,211,4,Lost,334208.745
9065,2,11,208953.83,5,4,1,541,10,Potential Loyalist,313430.745
9066,65,9,1024206.0,3,2,5,325,10,Potential Loyalist,1536309.0
9067,137,15,811095.17,2,5,5,255,12,Loyal Customers,1216642.7550000001
9068,268,8,895949.51,1,2,5,125,8,Potential Loyalist,1343924.2650000001
9069,10,7,396759.07,5,1,3,513,9,Potential Loyalist,595138.605
9070,85,6,101033.9,2,1,1,211,4,Lost,151550.84999999998
9071,108,15,1896904.1400000001,2,5,5,255,12,Loyal Customers,2845356.21
9072,286,4,312318.18,1,1,2,112,4,Lost,468477.27
9073,136,14,1223611.25,2,5,5,255,12,Loyal Customers,1835416.875
9074,71,10,1024825.88,3,3,5,335,11,Loyal Customers,1537238.82
9075,21,7,206451.2,5,1,1,511,7,Needs Attention,309676.80000000005
9076,40,10,1113271.81,4,3,5,435,12,Loyal Customers,1669907.715
9077,170,9,706597.5499999999,1,2,4,124,7,Needs Attention,1059896.3250000002
9078,136,8,214670.5,2,2,1,221,5,Lost,322005.75
9079,20,9,607480.3300000001,5,2,4,524,11,Loyal Customers,911220.4950000001
9080,47,6,165723.16,4,1,1,411,6,Needs Attention,248584.74
9081,22,15,1039416.0800000001,5,5,5,555,15,Champions,1559124.1200000003
9082,24,20,1236693.09,5,5,5,555,15,Champions,1855039.6350000002
9083,43,10,270558.41000000003,4,3,2,432,9,Potential Loyalist,405837.61500000005
9084,40,7,240447.43,4,1,2,412,7,Needs Attention,360671.14499999996
9085,11,10,413728.54,5,3,3,533,11,Loyal Customers,620592.8099999999
9086,10,13,1155072.3,5,5,5,555,15,Champions,1732608.4500000002
9088,28,11,221280.34,4,4,1,441,9,Potential Loyalist,331920.51
9089,19,19,1093122.6,5,5,5,555,15,Champions,1639683.9000000001
9090,44,10,167627.38,4,3,1,431,8,Potential Loyalist,251441.07
9091,6,9,658949.85,5,2,4,524,11,Loyal Customers,988424.7749999999
9092,35,13,919264.5900000001,4,5,5,455,14,Champions,1378896.8850000002
9093,410,14,567124.79,1,5,4,154,10,Potential Loyalist,850687.185
9094,6,11,308796.98,5,4,2,542,11,Loyal Customers,463195.47
9095,133,15,807150.02,2,5,5,255,12,Loyal Customers,1210725.03
9096,112,7,166854.09999999998,2,1,1,211,4,Lost,250281.14999999997
9097,40,7,60469.43,4,1,1,411,6,Needs Attention,90704.145
9098,62,11,163134.33000000002,3,4,1,341,8,Potential Loyalist,244701.49500000002
9099,3,12,1020121.78,5,4,5,545,14,Champions,1530182.67
9100,14,8,1053338.1300000001,5,2,5,525,12,Loyal Customers,1580007.1950000003
9101,10,9,471055.8,5,2,3,523,10,Potential Loyalist,706583.7
9102,182,5,90265.33,1,1,1,111,3,Lost,135397.995
9103,98,6,140435.81,2,1,1,211,4,Lost,210653.715
9104,121,9,460918.74000000005,2,2,3,223,7,Needs Attention,691378.1100000001
9105,10,17,1106227.4,5,5,5,555,15,Champions,1659341.0999999999
9106,60,12,336672.78,3,4,2,342,9,Potential Loyalist,505009.17000000004
9107,31,9,567135.0,4,2,4,424,10,Potential Loyalist,850702.5
9108,80,12,456815.32,3,4,3,343,10,Potential Loyalist,685222.9800000001
9109,78,12,609884.4,3,4,4,344,11,Loyal Customers,914826.6000000001
9110,127,12,1095674.4100000001,2,4,5,245,11,Loyal Customers,1643511.6150000002
9111,109,6,337278.88,2,1,2,212,5,Lost,505918.32
9112,135,11,734591.4,2,4,4,244,10,Potential Loyalist,1101887.1
9113,31,8,93985.37,4,2,1,421,7,Needs Attention,140978.055
9114,67,11,232348.46,3,4,1,341,8,Potential Loyalist,348522.69
9115,85,11,340317.82,2,4,2,242,8,Potential Loyalist,510476.73
9116,78,9,510127.93,3,2,3,323,8,Potential Loyalist,765191.895
9117,69,13,416310.27,3,5,3,353,11,Loyal Customers,624465.405
9118,140,13,1012629.64,2,5,5,255,12,Loyal Customers,1518944.46
9119,151,6,530373.2899999999,2,1,3,213,6,Needs Attention,795559.9349999998
9120,38,15,749790.37,4,5,4,454,13,Loyal Customers,1124685.555
9121,184,8,200492.86,1,2,1,121,4,Lost,300739.29
9122,57,7,425190.19000000006,3,1,3,313,7,Needs Attention,637785.2850000001
9123,4,10,581713.46,5,3,4,534,12,Loyal Customers,872570.19
9124,32,13,535488.61,4,5,3,453,12,Loyal Customers,803232.915
9125,66,9,266753.43,3,2,2,322,7,Needs Attention,400130.145
9126,268,7,424390.23,1,1,3,113,5,Lost,636585.345
9127,1,9,325663.6,5,2,2,522,9,Potential Loyalist,488495.39999999997
9128,77,10,349596.42,3,3,2,332,8,Potential Loyalist,524394.63
9129,133,9,299874.7,2,2,2,222,6,Needs Attention,449812.05000000005
9130,35,8,233374.62999999998,4,2,1,421,7,Needs Attention,350061.94499999995
9131,2,12,835162.37,5,4,5,545,14,Champions,1252743.555
9132,72,12,841288.7899999999,3,4,5,345,12,Loyal Customers,1261933.1849999996
9133,8,14,1275015.0,5,5,5,555,15,Champions,1912522.5
9134,71,10,433914.1,3,3,3,333,9,Potential Loyalist,650871.1499999999
9135,32,8,119751.91,4,2,1,421,7,Needs Attention,179627.865
9136,185,4,33602.01,1,1,1,111,3,Lost,50403.015
9137,117,11,932458.87,2,4,5,245,11,Loyal Customers,1398688.3049999997
9138,31,7,157627.19,4,1,1,411,6,Needs Attention,236440.785
9139,186,5,959571.2,1,1,5,115,7,Needs Attention,1439356.7999999998
9140,313,4,188681.81,1,1,1,111,3,Lost,283022.71499999997
9141,118,9,443575.24,2,2,3,223,7,Needs Attention,665362.86
9142,165,12,1004044.95,1,4,5,145,10,Potential Loyalist,1506067.4249999998
9143,20,10,650943.96,5,3,4,534,12,Loyal Customers,976415.94
9144,63,11,548211.4,3,4,4,344,11,Loyal Customers,822317.1000000001
9145,2,13,890117.65,5,5,5,555,15,Champions,1335176.4749999999
9146,51,4,34620.42,4,1,1,411,6,Needs Attention,51930.63
9147,120,15,759753.92,2,5,4,254,11,Loyal Customers,1139630.8800000001
9148,74,13,692260.77,3,5,4,354,12,Loyal Customers,1038391.155
9149,514,6,208610.56,1,1,1,111,3,Lost,312915.83999999997
9150,87,8,496975.48,2,2,3,223,7,Needs Attention,745463.22
9151,43,9,454163.49,4,2,3,423,9,Potential Loyalist,681245.235
9152,86,12,1785511.88,2,4,5,245,11,Loyal Customers,2678267.82
9153,86,12,496906.67,2,4,3,243,9,Potential Loyalist,745360.0050000001
9154,265,8,146502.75,1,2,1,121,4,Lost,219754.125
9155,6,12,291068.69,5,4,2,542,11,Loyal Customers,436603.03500000003
9156,277,6,499019.65,1,1,3,113,5,Lost,748529.4750000001
9157,18,12,437790.35,5,4,3,543,12,Loyal Customers,656685.5249999999
9158,68,6,270219.95,3,1,2,312,6,Needs Attention,405329.92500000005
9159,178,8,394736.13,1,2,3,123,6,Needs Attention,592104.1950000001
9160,7,10,316192.05,5,3,2,532,10,Potential Loyalist,474288.07499999995
9161,39,9,492252.74,4,2,3,423,9,Potential Loyalist,738379.11
9162,26,13,1158474.8,5,5,5,555,15,Champions,1737712.2000000002
9163,14,13,527000.5,5,5,3,553,13,Loyal Customers,790500.75
9164,2,10,453832.45,5,3,3,533,11,Loyal Customers,680748.675
9165,7,10,207763.97,5,3,1,531,9,Potential Loyalist,311645.955
9166,119,7,373646.67,2,1,2,212,5,Lost,560470.005
9167,460,10,396162.77,1,3,3,133,7,Needs Attention,594244.155
9168,197,12,713652.01,1,4,4,144,9,Potential Loyalist,1070478.0150000001
9169,28,6,147317.19,4,1,1,411,6,Needs Attention,220975.785
9170,38,7,558386.23,4,1,4,414,9,Potential Loyalist,837579.345
9171,140,8,460732.99000000005,2,2,3,223,7,Needs Attention,691099.4850000001
9172,68,17,1048256.57,3,5,5,355,13,Loyal Customers,1572384.855
9173,144,9,186187.62,2,2,1,221,5,Lost,279281.43
9174,51,12,511246.37,4,4,3,443,11,Loyal Customers,766869.5549999999
9175,139,10,493346.89999999997,2,3,3,233,8,Potential Loyalist,740020.35
9176,11,12,252763.68,5,4,2,542,11,Loyal Customers,379145.52
9177,47,6,318116.11,4,1,2,412,7,Needs Attention,477174.165
9178,118,4,32321.43,2,1,1,211,4,Lost,48482.145000000004
9179,36,15,1303920.3599999999,4,5,5,455,14,Champions,1955880.5399999998
9180,189,11,133811.76,1,4,1,141,6,Needs Attention,200717.64
9181,3,10,766693.83,5,3,4,534,12,Loyal Customers,1150040.745
9182,249,13,382981.87,1,5,3,153,9,Potential Loyalist,574472.8049999999
9183,184,16,748729.98,1,5,4,154,10,Potential Loyalist,1123094.97
9184,110,10,206104.78,2,3,1,231,6,Needs Attention,309157.17
9185,39,7,602770.94,4,1,4,414,9,Potential Loyalist,904156.4099999999
9186,259,7,248402.65999999997,1,1,2,112,4,Lost,372603.99
9187,122,8,245255.63,2,2,2,222,6,Needs Attention,367883.445
9188,55,9,346854.18,3,2,2,322,7,Needs Attention,520281.27
9189,110,13,573846.7,2,5,4,254,11,Loyal Customers,860770.0499999999
9190,299,6,795853.7399999999,1,1,5,115,7,Needs Attention,1193780.6099999999
9191,23,7,368309.82999999996,5,1,2,512,8,Potential Loyalist,552464.7449999999
9192,45,7,134762.02,4,1,1,411,6,Needs Attention,202143.02999999997
9193,34,7,348595.12,4,1,2,412,7,Needs Attention,522892.68
9194,210,5,535233.0800000001,1,1,3,113,5,Lost,802849.6200000001
9195,46,14,744899.65,4,5,4,454,13,Loyal Customers,1117349.475
9196,63,15,1713198.56,3,5,5,355,13,Loyal Customers,2569797.84
9197,78,12,922470.0,3,4,5,345,12,Loyal Customers,1383705.0
